service,page_kind,priority,risk,action,editor_status,cms_override,cms_override_enabled,slug,target_keyword,url,word_count,unique_word_count,faq_count,image_count,empty_alt_count,unique_alt_count,incoming_internal_links,unique_image_src_count,linked_from_parent,sitemap_included,title_chars,description_chars,nearest_keyword_url,nearest_keyword_similarity,nearest_content_url,nearest_content_similarity,nearest_template_url,nearest_template_similarity,title,h1
"taufen","topic","P2","low","ok","rewritten-batch-16-stretched-review-needed","true","true","emotionale-musik-taufe","Emotionale Musik Taufe","https://kim-marie-borger.com/taufen/emotionale-musik-taufe/","1159","399","9","5","0","3","50","3","false","true","35","123","https://kim-marie-borger.com/taufen/musik-taufe/","0.8","https://kim-marie-borger.com/taufen/musikerin-taufe/","0.5369","https://kim-marie-borger.com/taufen/musikerin-taufe/","0.8555","Emotionale Musik Taufe | Live-Viola","Emotionale Musik zur Taufe, ohne den Moment zu überladen."
"taufen","topic","P2","low","ok","rewritten-batch-16-stretched-review-needed","true","true","geige-taufe","Geige Taufe","https://kim-marie-borger.com/taufen/geige-taufe/","1178","399","9","5","0","3","1","3","false","true","24","112","https://kim-marie-borger.com/taufen/bratsche-taufe/","0.5","https://kim-marie-borger.com/taufen/instrumentalmusik-taufe/","0.5533","https://kim-marie-borger.com/taufen/instrumentalmusik-taufe/","0.8502","Geige Taufe | Live-Viola","Geige oder Viola zur Taufe richtig einordnen."
"taufen","topic","P2","low","ok","rewritten-batch-16-stretched-review-needed","true","true","instrumentalmusik-taufe","Instrumentalmusik Taufe","https://kim-marie-borger.com/taufen/instrumentalmusik-taufe/","1134","386","8","5","0","3","1","3","false","true","36","124","https://kim-marie-borger.com/taufen/bratsche-taufe/","0.5","https://kim-marie-borger.com/taufen/sanfte-musik-taufe/","0.6325","https://kim-marie-borger.com/taufen/sanfte-musik-taufe/","0.8872","Instrumentalmusik Taufe | Live-Viola","Instrumentalmusik zur Taufe mit Solo-Viola."
"taufen","topic","P2","low","ok","rewritten-batch-16-stretched-review-needed","true","true","kirchliche-feier","Musik kirchliche Feier","https://kim-marie-borger.com/taufen/kirchliche-feier/","1176","401","9","5","0","3","1","3","false","true","35","123","https://kim-marie-borger.com/taufen/musik-kommunion/","0.4","https://kim-marie-borger.com/taufen/klassische-musik-taufe/","0.57","https://kim-marie-borger.com/taufen/klassische-musik-taufe/","0.8479","Musik Kirchliche Feier | Live-Viola","Musik für kirchliche Feiern mit sanfter Viola."
"taufen","topic","P2","low","ok","rewritten-batch-16-stretched-review-needed","true","true","klassische-musik-taufe","Klassische Musik Taufe","https://kim-marie-borger.com/taufen/klassische-musik-taufe/","1184","394","9","5","0","3","69","3","true","true","35","123","https://kim-marie-borger.com/taufen/musik-taufe/","0.8","https://kim-marie-borger.com/taufen/kirchliche-feier/","0.57","https://kim-marie-borger.com/taufen/musik-kirche-taufe/","0.8507","Klassische Musik Taufe | Live-Viola","Klassische Musik zur Taufe mit ruhiger Viola."
"taufen","topic","P2","low","ok","rewritten-batch-16-stretched-review-needed","true","true","live-musik-taufe","Live Musik Taufe","https://kim-marie-borger.com/taufen/live-musik-taufe/","1174","392","9","5","0","3","1","3","false","true","29","117","https://kim-marie-borger.com/taufen/musik-taufe/","0.8","https://kim-marie-borger.com/taufen/kirchliche-feier/","0.515","https://kim-marie-borger.com/taufen/musik-familienfeier-taufe/","0.84","Live Musik Taufe | Live-Viola","Live-Musik zur Taufe mit persönlichem Klang."
"taufen","topic","P2","low","ok","rewritten-batch-16-stretched-review-needed","true","true","moderne-musik-taufe","Moderne Musik Taufe","https://kim-marie-borger.com/taufen/moderne-musik-taufe/","1154","402","8","5","0","3","69","3","true","true","32","120","https://kim-marie-borger.com/taufen/musik-taufe/","0.8","https://kim-marie-borger.com/taufen/musik-familienfeier-taufe/","0.5464","https://kim-marie-borger.com/taufen/bratsche-taufe/","0.8538","Moderne Musik Taufe | Live-Viola","Moderne Musik zur Taufe fein reduziert."
"taufen","topic","P2","low","ok","manual-indexing-strengthened-2026-07-29","true","true","musik-familienfeier-taufe","Musik Familienfeier Taufe","https://kim-marie-borger.com/taufen/musik-familienfeier-taufe/","1149","399","9","5","0","3","69","3","true","true","38","126","https://kim-marie-borger.com/taufen/musik-taufe/","0.8","https://kim-marie-borger.com/taufen/musik-kirche-taufe/","0.56","https://kim-marie-borger.com/taufen/musik-kirche-taufe/","0.8618","Musik Familienfeier Taufe | Live-Viola","Musik für die Familienfeier nach der Taufe."
"taufen","topic","P2","low","ok","rewritten-batch-16-stretched-review-needed","true","true","musik-gottesdienst-taufe","Musik Gottesdienst Taufe","https://kim-marie-borger.com/taufen/musik-gottesdienst-taufe/","1174","390","9","5","0","3","137","3","true","true","37","125","https://kim-marie-borger.com/taufen/musik-taufe/","0.8","https://kim-marie-borger.com/taufen/musik-segnung/","0.605","https://kim-marie-borger.com/taufen/musik-taufe/","0.8724","Musik Gottesdienst Taufe | Live-Viola","Musik im Taufgottesdienst sicher planen."
"taufen","topic","P2","low","ok","rewritten-batch-16-stretched-review-needed","true","true","musik-kirche-taufe","Musik Kirche Taufe","https://kim-marie-borger.com/taufen/musik-kirche-taufe/","1193","395","9","5","0","3","1","3","false","true","31","119","https://kim-marie-borger.com/taufen/musik-taufe/","0.8","https://kim-marie-borger.com/taufen/bratsche-taufe/","0.568","https://kim-marie-borger.com/taufen/musik-familienfeier-taufe/","0.8618","Musik Kirche Taufe | Live-Viola","Musik in der Kirche zur Taufe mit Viola."
"taufen","topic","P2","low","ok","rewritten-batch-16-stretched-review-needed","true","true","musik-kommunion","Musik Kommunion","https://kim-marie-borger.com/taufen/musik-kommunion/","1116","389","9","5","0","3","69","3","true","true","28","116","https://kim-marie-borger.com/taufen/musik-konfirmation/","0.5","https://kim-marie-borger.com/taufen/instrumentalmusik-taufe/","0.5789","https://kim-marie-borger.com/taufen/sanfte-musik-taufe/","0.8462","Musik Kommunion | Live-Viola","Musik zur Kommunion und zur Familienfeier."
"taufen","topic","P2","low","ok","rewritten-batch-16-stretched-review-needed","true","true","musik-konfirmation","Musik Konfirmation","https://kim-marie-borger.com/taufen/musik-konfirmation/","1128","405","8","5","0","3","69","3","true","true","31","119","https://kim-marie-borger.com/taufen/musik-kommunion/","0.5","https://kim-marie-borger.com/taufen/musikerin-taufe/","0.4975","https://kim-marie-borger.com/taufen/emotionale-musik-taufe/","0.8363","Musik Konfirmation | Live-Viola","Musik zur Konfirmation mit persönlichem Ton."
"taufen","topic","P2","low","ok","rewritten-batch-16-stretched-review-needed","true","true","musik-segnung","Musik Segnung","https://kim-marie-borger.com/taufen/musik-segnung/","1154","400","9","5","0","3","69","3","true","true","26","114","https://kim-marie-borger.com/taufen/musik-kommunion/","0.5","https://kim-marie-borger.com/taufen/viola-taufe/","0.6184","https://kim-marie-borger.com/taufen/musik-gottesdienst-taufe/","0.8668","Musik Segnung | Live-Viola","Musik zur Segnung mit ruhigem Live-Klang."
"taufen","topic","P2","low","ok","rewritten-batch-16-stretched-review-needed","true","true","musik-taufe","Musik Taufe","https://kim-marie-borger.com/taufen/musik-taufe/","1139","390","8","5","0","3","57","3","false","true","24","112","https://kim-marie-borger.com/taufen/emotionale-musik-taufe/","0.8","https://kim-marie-borger.com/taufen/musik-gottesdienst-taufe/","0.5811","https://kim-marie-borger.com/taufen/viola-taufe/","0.8748","Musik Taufe | Live-Viola","Musik zur Taufe, die den Tag ruhig zusammenhält."
"taufen","topic","P2","low","ok","rewritten-batch-16-stretched-review-needed","true","true","musikerin-taufe","Musikerin Taufe","https://kim-marie-borger.com/taufen/musikerin-taufe/","1112","391","9","5","0","3","1","3","false","true","28","116","https://kim-marie-borger.com/taufen/bratsche-taufe/","0.5","https://kim-marie-borger.com/taufen/emotionale-musik-taufe/","0.5369","https://kim-marie-borger.com/taufen/emotionale-musik-taufe/","0.8555","Musikerin Taufe | Live-Viola","Musikerin für Taufe, Segnung und Familienfeier."
"taufen","topic","P2","low","ok","rewritten-batch-16-stretched-review-needed","true","true","sanfte-musik-taufe","Sanfte Musik Taufe","https://kim-marie-borger.com/taufen/sanfte-musik-taufe/","1154","387","8","5","0","3","1","3","false","true","31","119","https://kim-marie-borger.com/taufen/musik-taufe/","0.8","https://kim-marie-borger.com/taufen/instrumentalmusik-taufe/","0.6325","https://kim-marie-borger.com/taufen/instrumentalmusik-taufe/","0.8872","Sanfte Musik Taufe | Live-Viola","Sanfte Musik zur Taufe mit weicher Viola."
"taufen","topic","P2","low","ok","rewritten-batch-16-stretched-review-needed","true","true","streichmusik-taufe","Streichmusik Taufe","https://kim-marie-borger.com/taufen/streichmusik-taufe/","1256","428","8","5","0","3","1","3","false","true","31","119","https://kim-marie-borger.com/taufen/bratsche-taufe/","0.5","https://kim-marie-borger.com/taufen/instrumentalmusik-taufe/","0.488","https://kim-marie-borger.com/taufen/geige-taufe/","0.8243","Streichmusik Taufe | Live-Viola","Streichmusik zur Taufe als Solo-Viola."
"taufen","topic","P2","low","ok","rewritten-batch-16-stretched-review-needed","true","true","viola-taufe","Viola Taufe","https://kim-marie-borger.com/taufen/viola-taufe/","1133","401","9","5","0","3","1","3","false","true","24","112","https://kim-marie-borger.com/taufen/bratsche-taufe/","0.5","https://kim-marie-borger.com/taufen/musik-segnung/","0.6184","https://kim-marie-borger.com/taufen/musik-taufe/","0.8748","Viola Taufe | Live-Viola","Viola zur Taufe mit warmem, ruhigem Klang."
"unterricht","local","P3","low","ok","geige-expansion-2026-06-23-review-needed","true","true","aachen","Geigenunterricht Aachen","https://kim-marie-borger.com/unterricht/aachen/","1204","378","8","5","0","2","4","2","false","true","38","156","https://kim-marie-borger.com/unterricht/bielefeld/","0.5","https://kim-marie-borger.com/unterricht/paderborn/","0.605","https://kim-marie-borger.com/unterricht/recklinghausen/","0.941","Geigenunterricht Aachen | Geige lernen","Geigenunterricht in Aachen: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P3","low","ok","geige-expansion-2026-06-23-review-needed","true","true","bergisch-gladbach","Geigenunterricht Bergisch Gladbach","https://kim-marie-borger.com/unterricht/bergisch-gladbach/","1242","380","8","5","0","2","5","2","false","true","49","154","https://kim-marie-borger.com/unterricht/aachen/","0.4","https://kim-marie-borger.com/unterricht/aachen/","0.5649","https://kim-marie-borger.com/unterricht/aachen/","0.9076","Geigenunterricht Bergisch Gladbach | Geige lernen","Geigenunterricht in Bergisch Gladbach: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P3","low","ok","geige-expansion-2026-06-23-review-needed","true","true","bergisches-land","Geigenunterricht Bergisches Land","https://kim-marie-borger.com/unterricht/bergisches-land/","1270","388","8","5","0","2","22","2","false","true","47","150","https://kim-marie-borger.com/unterricht/aachen/","0.4","https://kim-marie-borger.com/unterricht/ruhrgebiet/","0.5728","https://kim-marie-borger.com/unterricht/ruhrgebiet/","0.9093","Geigenunterricht Bergisches Land | Geige lernen","Geigenunterricht im Bergischen Land: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P3","low","ok","geige-expansion-2026-06-23-review-needed","true","true","bielefeld","Geigenunterricht Bielefeld","https://kim-marie-borger.com/unterricht/bielefeld/","1213","377","8","5","0","2","4","2","false","true","41","162","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/dormagen/","0.5833","https://kim-marie-borger.com/unterricht/dormagen/","0.9255","Geigenunterricht Bielefeld | Geige lernen","Geigenunterricht in Bielefeld: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P2","high","rewrite-differentiate","geige-expansion-2026-06-23-review-needed","true","true","bochum","Geigenunterricht Bochum","https://kim-marie-borger.com/unterricht/bochum/","1078","337","8","5","0","2","4","2","false","true","38","156","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/duisburg/","0.696","https://kim-marie-borger.com/unterricht/moenchengladbach/","0.9598","Geigenunterricht Bochum | Geige lernen","Geigenunterricht in Bochum: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P3","low","ok","geige-expansion-2026-06-23-review-needed","true","true","bonn","Geigenunterricht Bonn","https://kim-marie-borger.com/unterricht/bonn/","1209","376","8","5","0","2","4","2","false","true","36","152","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/bottrop/","0.584","https://kim-marie-borger.com/unterricht/bottrop/","0.9254","Geigenunterricht Bonn | Geige lernen","Geigenunterricht in Bonn: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P3","low","ok","geige-expansion-2026-06-23-review-needed","true","true","bottrop","Geigenunterricht Bottrop","https://kim-marie-borger.com/unterricht/bottrop/","1204","375","8","5","0","2","4","2","false","true","39","158","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/langenfeld/","0.5851","https://kim-marie-borger.com/unterricht/langenfeld/","0.9282","Geigenunterricht Bottrop | Geige lernen","Geigenunterricht in Bottrop: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P3","low","ok","geige-expansion-2026-06-23-review-needed","true","true","dormagen","Geigenunterricht Dormagen","https://kim-marie-borger.com/unterricht/dormagen/","1208","376","8","5","0","2","4","2","false","true","40","160","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/hagen/","0.5844","https://kim-marie-borger.com/unterricht/hagen/","0.9282","Geigenunterricht Dormagen | Geige lernen","Geigenunterricht in Dormagen: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P2","high","rewrite-differentiate","geige-expansion-2026-06-23-review-needed","true","true","dortmund","Geigenunterricht Dortmund","https://kim-marie-borger.com/unterricht/dortmund/","1078","336","8","5","0","2","67","2","true","true","40","160","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/duisburg/","0.6952","https://kim-marie-borger.com/unterricht/ratingen/","0.9598","Geigenunterricht Dortmund | Geige lernen","Geigenunterricht in Dortmund: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P1","low","ok","manual-human-editorial-final-2026-07-29","true","true","duesseldorf","Geigenunterricht Düsseldorf","https://kim-marie-borger.com/unterricht/duesseldorf/","1055","339","8","5","0","2","70","2","true","true","42","164","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/koeln/","0.6081","https://kim-marie-borger.com/unterricht/wuppertal/","0.9156","Geigenunterricht Düsseldorf | Geige lernen","Geigenunterricht in Düsseldorf mit einem realistischen Lernplan."
"unterricht","local","P2","high","rewrite-differentiate","geige-expansion-2026-06-23-review-needed","true","true","duisburg","Geigenunterricht Duisburg","https://kim-marie-borger.com/unterricht/duisburg/","1076","336","8","5","0","2","67","2","true","true","40","160","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/moenchengladbach/","0.6985","https://kim-marie-borger.com/unterricht/moenchengladbach/","0.961","Geigenunterricht Duisburg | Geige lernen","Geigenunterricht in Duisburg: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P2","high","rewrite-differentiate","geige-expansion-2026-06-23-review-needed","true","true","erkrath","Geigenunterricht Erkrath","https://kim-marie-borger.com/unterricht/erkrath/","1076","334","8","5","0","2","4","2","false","true","39","158","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/duisburg/","0.6969","https://kim-marie-borger.com/unterricht/moenchengladbach/","0.9617","Geigenunterricht Erkrath | Geige lernen","Geigenunterricht in Erkrath: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P2","high","rewrite-differentiate","geige-expansion-2026-06-23-review-needed","true","true","essen","Geigenunterricht Essen","https://kim-marie-borger.com/unterricht/essen/","1076","336","8","5","0","2","67","2","true","true","37","154","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/ratingen/","0.6984","https://kim-marie-borger.com/unterricht/ratingen/","0.9644","Geigenunterricht Essen | Geige lernen","Geigenunterricht in Essen: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P3","low","ok","geige-expansion-2026-06-23-review-needed","true","true","gelsenkirchen","Geigenunterricht Gelsenkirchen","https://kim-marie-borger.com/unterricht/gelsenkirchen/","1216","379","8","5","0","2","4","2","false","true","45","170","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/herne/","0.5847","https://kim-marie-borger.com/unterricht/oberhausen/","0.9246","Geigenunterricht Gelsenkirchen | Geige lernen","Geigenunterricht in Gelsenkirchen: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P3","low","ok","geige-expansion-2026-06-23-review-needed","true","true","haan","Geigenunterricht Haan","https://kim-marie-borger.com/unterricht/haan/","1204","378","8","5","0","2","4","2","false","true","36","152","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/aachen/","0.5832","https://kim-marie-borger.com/unterricht/aachen/","0.928","Geigenunterricht Haan | Geige lernen","Geigenunterricht in Haan: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P3","low","ok","geige-expansion-2026-06-23-review-needed","true","true","hagen","Geigenunterricht Hagen","https://kim-marie-borger.com/unterricht/hagen/","1208","376","8","5","0","2","4","2","false","true","37","154","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/dormagen/","0.5844","https://kim-marie-borger.com/unterricht/dormagen/","0.9282","Geigenunterricht Hagen | Geige lernen","Geigenunterricht in Hagen: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P3","low","ok","geige-expansion-2026-06-23-review-needed","true","true","heiligenhaus","Geigenunterricht Heiligenhaus","https://kim-marie-borger.com/unterricht/heiligenhaus/","1204","378","8","5","0","2","4","2","false","true","44","168","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/aachen/","0.5832","https://kim-marie-borger.com/unterricht/aachen/","0.928","Geigenunterricht Heiligenhaus | Geige lernen","Geigenunterricht in Heiligenhaus: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P3","low","ok","geige-expansion-2026-06-23-review-needed","true","true","herne","Geigenunterricht Herne","https://kim-marie-borger.com/unterricht/herne/","1227","380","8","5","0","2","4","2","false","true","37","154","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/gelsenkirchen/","0.5847","https://kim-marie-borger.com/unterricht/gelsenkirchen/","0.9231","Geigenunterricht Herne | Geige lernen","Geigenunterricht in Herne: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P2","high","rewrite-differentiate","geige-expansion-2026-06-23-review-needed","true","true","hilden","Geigenunterricht Hilden","https://kim-marie-borger.com/unterricht/hilden/","1076","336","8","5","0","2","4","2","false","true","38","156","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/duisburg/","0.6969","https://kim-marie-borger.com/unterricht/ratingen/","0.9611","Geigenunterricht Hilden | Geige lernen","Geigenunterricht in Hilden: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P3","low","ok","geige-expansion-2026-06-23-review-needed","true","true","iserlohn","Geigenunterricht Iserlohn","https://kim-marie-borger.com/unterricht/iserlohn/","1209","379","8","5","0","2","4","2","false","true","40","160","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/aachen/","0.5815","https://kim-marie-borger.com/unterricht/aachen/","0.9253","Geigenunterricht Iserlohn | Geige lernen","Geigenunterricht in Iserlohn: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P1","low","ok","manual-human-editorial-final-2026-07-29","true","true","koeln","Geigenunterricht Köln","https://kim-marie-borger.com/unterricht/koeln/","1038","336","8","5","0","2","592","2","true","true","36","152","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/duesseldorf/","0.6081","https://kim-marie-borger.com/unterricht/duesseldorf/","0.9096","Geigenunterricht Köln | Geige lernen","Geigenunterricht in Köln für Kinder, Erwachsene und Wiedereinstieg."
"unterricht","local","P3","low","ok","geige-expansion-2026-06-23-review-needed","true","true","krefeld","Geigenunterricht Krefeld","https://kim-marie-borger.com/unterricht/krefeld/","1204","378","8","5","0","2","4","2","false","true","39","158","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/aachen/","0.5832","https://kim-marie-borger.com/unterricht/aachen/","0.928","Geigenunterricht Krefeld | Geige lernen","Geigenunterricht in Krefeld: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P3","low","ok","geige-expansion-2026-06-23-review-needed","true","true","kreis-mettmann","Geigenunterricht Kreis Mettmann","https://kim-marie-borger.com/unterricht/kreis-mettmann/","1270","390","8","5","0","2","28","2","false","true","46","148","https://kim-marie-borger.com/unterricht/mettmann/","0.8","https://kim-marie-borger.com/unterricht/ruhrgebiet/","0.5539","https://kim-marie-borger.com/unterricht/rhein-kreis-neuss/","0.9008","Geigenunterricht Kreis Mettmann | Geige lernen","Geigenunterricht im Kreis Mettmann: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P3","low","ok","geige-expansion-2026-06-23-review-needed","true","true","langenfeld","Geigenunterricht Langenfeld","https://kim-marie-borger.com/unterricht/langenfeld/","1204","375","8","5","0","2","4","2","false","true","42","164","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/bottrop/","0.5851","https://kim-marie-borger.com/unterricht/bottrop/","0.9282","Geigenunterricht Langenfeld | Geige lernen","Geigenunterricht in Langenfeld: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P2","high","rewrite-differentiate","geige-expansion-2026-06-23-review-needed","true","true","leverkusen","Geigenunterricht Leverkusen","https://kim-marie-borger.com/unterricht/leverkusen/","1077","336","8","5","0","2","5","2","false","true","42","164","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/ratingen/","0.6964","https://kim-marie-borger.com/unterricht/neuss/","0.958","Geigenunterricht Leverkusen | Geige lernen","Geigenunterricht in Leverkusen: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P3","low","ok","geige-expansion-2026-06-23-review-needed","true","true","meerbusch","Geigenunterricht Meerbusch","https://kim-marie-borger.com/unterricht/meerbusch/","1204","375","8","5","0","2","4","2","false","true","41","162","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/bottrop/","0.5851","https://kim-marie-borger.com/unterricht/bottrop/","0.9282","Geigenunterricht Meerbusch | Geige lernen","Geigenunterricht in Meerbusch: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P2","high","rewrite-differentiate","geige-expansion-2026-06-23-review-needed","true","true","mettmann","Geigenunterricht Mettmann","https://kim-marie-borger.com/unterricht/mettmann/","1075","337","8","5","0","2","4","2","false","true","40","160","https://kim-marie-borger.com/unterricht/kreis-mettmann/","0.8","https://kim-marie-borger.com/unterricht/duisburg/","0.6977","https://kim-marie-borger.com/unterricht/moenchengladbach/","0.9597","Geigenunterricht Mettmann | Geige lernen","Geigenunterricht in Mettmann: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P2","high","rewrite-differentiate","geige-expansion-2026-06-23-review-needed","true","true","moenchengladbach","Geigenunterricht Mönchengladbach","https://kim-marie-borger.com/unterricht/moenchengladbach/","1074","332","8","5","0","2","4","2","false","true","47","150","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/duisburg/","0.6985","https://kim-marie-borger.com/unterricht/erkrath/","0.9617","Geigenunterricht Mönchengladbach | Geige lernen","Geigenunterricht in Mönchengladbach: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P3","low","ok","geige-expansion-2026-06-23-review-needed","true","true","moers","Geigenunterricht Moers","https://kim-marie-borger.com/unterricht/moers/","1204","375","8","5","0","2","4","2","false","true","37","154","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/unna/","0.5965","https://kim-marie-borger.com/unterricht/unna/","0.9383","Geigenunterricht Moers | Geige lernen","Geigenunterricht in Moers: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P3","low","ok","geige-expansion-2026-06-23-review-needed","true","true","monheim-am-rhein","Geigenunterricht Monheim am Rhein","https://kim-marie-borger.com/unterricht/monheim-am-rhein/","1274","377","8","5","0","2","4","2","false","true","48","152","https://kim-marie-borger.com/unterricht/rhein-ruhr/","0.6667","https://kim-marie-borger.com/unterricht/bielefeld/","0.5786","https://kim-marie-borger.com/unterricht/dormagen/","0.9233","Geigenunterricht Monheim am Rhein | Geige lernen","Geigenunterricht in Monheim am Rhein: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P3","low","ok","geige-expansion-2026-06-23-review-needed","true","true","muelheim-an-der-ruhr","Geigenunterricht Mülheim an der Ruhr","https://kim-marie-borger.com/unterricht/muelheim-an-der-ruhr/","1314","377","8","5","0","2","4","2","false","true","51","158","https://kim-marie-borger.com/unterricht/rhein-ruhr/","0.6667","https://kim-marie-borger.com/unterricht/muenster/","0.5712","https://kim-marie-borger.com/unterricht/moers/","0.9104","Geigenunterricht Mülheim an der Ruhr | Geige lernen","Geigenunterricht in Mülheim an der Ruhr: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P3","low","ok","geige-expansion-2026-06-23-review-needed","true","true","muenster","Geigenunterricht Münster","https://kim-marie-borger.com/unterricht/muenster/","1204","375","8","5","0","2","4","2","false","true","39","158","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/bottrop/","0.5851","https://kim-marie-borger.com/unterricht/moers/","0.934","Geigenunterricht Münster | Geige lernen","Geigenunterricht in Münster: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P2","high","rewrite-differentiate","geige-expansion-2026-06-23-review-needed","true","true","neuss","Geigenunterricht Neuss","https://kim-marie-borger.com/unterricht/neuss/","1079","338","8","5","0","2","68","2","true","true","37","154","https://kim-marie-borger.com/unterricht/rhein-kreis-neuss/","0.6667","https://kim-marie-borger.com/unterricht/duisburg/","0.6943","https://kim-marie-borger.com/unterricht/ratingen/","0.9592","Geigenunterricht Neuss | Geige lernen","Geigenunterricht in Neuss: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P3","low","ok","geige-expansion-2026-06-23-review-needed","true","true","nordrhein-westfalen","Geigenunterricht Nordrhein-Westfalen","https://kim-marie-borger.com/unterricht/nordrhein-westfalen/","1269","386","8","5","0","2","4","2","false","true","51","158","https://kim-marie-borger.com/unterricht/aachen/","0.4","https://kim-marie-borger.com/unterricht/rheinland/","0.5576","https://kim-marie-borger.com/unterricht/rheinland/","0.8972","Geigenunterricht Nordrhein-Westfalen | Geige lernen","Geigenunterricht in Nordrhein-Westfalen: ruhig aufgebaut nach Ort und Lernziel."
"unterricht","local","P3","low","ok","geige-expansion-2026-06-23-review-needed","true","true","oberhausen","Geigenunterricht Oberhausen","https://kim-marie-borger.com/unterricht/oberhausen/","1209","378","8","5","0","2","4","2","false","true","42","164","https://kim-marie-borger.com/unterricht/aachen/","0.5","https://kim-marie-borger.com/unterricht/aachen/","0.5815","https://kim-marie-borger.com/unterricht/paderborn/","0.9284","Geigenunterricht Oberhausen | Geige lernen","Geigenunterricht in Oberhausen: ruhig aufgebaut nach Ort und Lernziel."
